time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
2805938	1.434754e+01	-8.969187e+01	2.204456e-04	-1.444477e+01	-4.175245e+00
2807891	1.434749e+01	-9.041567e+01	3.491446e-04	-6.162493e+00	5.266910e-01
2809844	1.435097e+01	-1.021345e+02	-1.630923e-04	2.834671e-01	-5.117837e-01
2811797	1.435126e+01	-1.013143e+02	1.708224e-03	1.705582e+00	-6.853035e+00
2813750	1.435472e+01	-1.003626e+02	-5.324459e-03	1.683880e+01	-8.982302e+00
2815703	1.434931e+01	-9.594760e+01	7.348033e-02	2.802756e+01	-8.333171e+00
2817656	1.435518e+01	-9.687178e+01	3.087325e-01	1.604026e+01	-6.571669e+00
2819609	1.434834e+01	-8.340975e+01	7.594914e-02	-1.050313e-01	-2.478075e+00
2821563	1.434723e+01	-7.308782e+01	-1.270504e-02	-1.249218e+00	1.752214e+01
2823516	1.435767e+01	-7.591477e+01	-1.882678e-02	-1.917998e+01	9.298379e+00
2825469	1.435579e+01	-8.414358e+01	8.877398e-02	-2.524886e+01	-3.828427e+01
2827422	1.435177e+01	-9.842672e+01	-6.331849e-01	-1.218335e+01	-3.316596e+01
2829375	1.434728e+01	-1.198085e+02	-1.993616e-01	2.219034e+00	-4.029155e+00
2831328	1.435195e+01	-1.281027e+02	4.640471e-02	2.950768e-02	6.531606e+00
2833281	1.434805e+01	-1.378152e+02	1.749207e-03	6.424485e+00	2.568785e+01
2835234	1.434823e+01	-1.305203e+02	2.470524e-02	2.807715e+01	2.558732e+01
2837188	1.435495e+01	-8.588077e+01	1.144278e+00	2.230419e+01	6.966529e+00
2839141	1.435179e+01	5.275571e+00	9.199911e-01	1.299903e+00	-3.483769e+00
2841094	1.435074e+01	1.173451e+02	8.886395e-02	-2.109368e+00	-1.406867e+01
2843047	1.435026e+01	2.138072e+02	-2.386843e-02	-2.196388e+01	1.057518e+00
2845000	1.435000e+01	2.945376e+02	1.734837e-02	-2.531716e+01	6.862752e+00
2846953	1.434479e+01	3.740680e+02	-4.552506e-02	-2.467801e+01	1.134822e+01
2848906	1.435193e+01	5.192513e+02	1.156561e-01	-1.816749e+01	2.133073e+01
2850859	1.434979e+01	7.207197e+02	-1.773608e+00	-3.351081e+00	1.848496e+01
2852813	1.434800e+01	8.637545e+02	-2.137118e+00	2.147128e+00	-1.150671e+01
2854766	1.434726e+01	1.012870e+03	-3.280051e-01	1.374942e+01	-6.974469e+01
2856719	1.434849e+01	1.245318e+03	7.952616e-02	2.744653e+01	-7.829738e+01
2858672	1.434826e+01	1.425169e+03	-1.906874e-02	9.535419e+00	-2.405011e+01
2860625	1.434800e+01	1.596048e+03	-3.251208e-03	1.822624e+00	2.425703e+01
2862578	1.434800e+01	1.695144e+03	3.207357e-02	-3.415958e+00	2.557264e+01
2864531	1.434577e+01	1.658129e+03	-1.250431e-01	-2.536592e+01	-4.245231e+00
2866484	1.435096e+01	1.525953e+03	1.105693e+00	-2.529490e+01	9.531157e+00
2868438	1.434555e+01	1.307892e+03	2.369999e+00	-1.865447e+01	3.292067e+01
2870391	1.434598e+01	9.913586e+02	2.211536e+00	1.768626e+00	3.810941e+01
2872344	1.434849e+01	6.279393e+02	8.554883e-01	2.737442e+00	1.816696e+01
2874297	1.434975e+01	3.426782e+02	4.694913e-02	1.760619e+01	1.871962e+01
2876250	1.434925e+01	5.201499e+01	-3.453714e-03	2.820542e+01	8.298511e-01
2878203	1.434676e+01	-2.277910e+02	-2.441729e-02	1.581817e+01	-7.460139e+00
2880156	1.434227e+01	-3.321286e+02	1.011229e-01	1.152165e+00	-1.903808e+01
2882109	1.434473e+01	-3.476673e+02	-7.863300e-01	-3.513470e+00	-1.079639e+01
2884063	1.434675e+01	-3.702383e+02	-7.942407e-01	-2.659205e+01	1.643035e+00
2886016	1.435148e+01	-3.714984e+02	-9.627726e-02	-2.322150e+01	-1.862869e+00
2887969	1.435002e+01	-3.540292e+02	2.316764e-02	-1.563631e+01	1.127592e+01
2889922	1.434527e+01	-3.000581e+02	-6.205811e-03	3.779564e+00	1.590976e+01
2891875	1.434698e+01	-2.273174e+02	1.655602e-03	1.246754e-01	1.133052e+01
2893828	1.434800e+01	-1.527896e+02	-4.165967e-04	7.592674e+00	-3.147057e+00
2895781	1.434576e+01	-8.986142e+01	1.078500e-05	2.914005e+01	-2.679539e+01
2897734	1.434425e+01	-6.024178e+01	3.734567e-04	2.248678e+01	-2.965265e+01
2899688	1.434325e+01	-3.747629e+01	-1.503314e-03	6.499079e+00	-3.632421e+00
2901641	1.434599e+01	-3.618186e+01	5.640084e-03	-3.860735e+00	4.555276e+00
2903594	1.434401e+01	-4.215948e+01	-2.105702e-02	-2.625629e+01	-1.577586e+01
2905547	1.434599e+01	-3.598590e+01	1.717872e-01	-2.012524e+01	-3.974320e+01
2907500	1.434476e+01	-4.478963e+01	2.390749e-01	-7.810030e+00	-8.331483e+00
2909453	1.434624e+01	-6.085974e+01	3.994390e-02	2.074991e+00	5.057042e+01
2911406	1.434551e+01	-7.256137e+01	-9.818609e-03	9.722479e-02	5.706133e+01
2913359	1.434351e+01	-7.807553e+01	2.630888e-03	6.816213e+00	4.717701e+01
2915313	1.434524e+01	-8.503113e+01	-7.034221e-04	2.895821e+01	3.399492e+01
2917266	1.434376e+01	-9.274191e+01	1.884814e-04	1.763407e+01	3.773297e+00
2919219	1.434225e+01	-8.925891e+01	-5.050344e-05	3.542026e+00	-3.235112e+01
2921172	1.434573e+01	-8.624507e+01	1.353236e-05	-1.357690e+00	-3.501502e+01
2923125	1.434476e+01	-7.955512e+01	-3.625984e-06	-1.698395e+01	-2.760767e+00
2925078	1.434699e+01	-7.030229e+01	9.715794e-07	-2.221458e+01	1.696551e+01
2927031	1.434800e+01	-7.734713e+01	-2.603339e-07	-2.291684e+01	-1.440612e+00
2928984	1.434651e+01	-7.552616e+01	6.975627e-08	-1.188459e+01	-4.358513e+01
2930938	1.434301e+01	-6.854406e+01	-1.865067e-08	3.268064e+00	-7.103530e+01
2932891	1.434798e+01	-7.712474e+01	4.997433e-09	7.899835e-02	-2.911301e+01
2934844	1.434701e+01	-8.656894e+01	-1.339058e-09	5.948940e+00	2.237170e+01
2936797	1.434226e+01	-7.740585e+01	3.587996e-10	2.731803e+01	3.474180e+01
2938750	1.434324e+01	-7.271748e+01	-9.614006e-11	2.031907e+01	4.341754e+01
2940703	1.434624e+01	-6.905614e+01	2.576065e-11	-3.231243e-01	2.652420e+01
2942656	1.434476e+01	-6.745726e+01	-6.902546e-12	-2.738067e+00	1.759643e+01
2944609	1.434475e+01	-5.943171e+01	1.849532e-12	-2.288562e+01	1.727030e+01
2946563	1.434201e+01	-5.770799e+01	-4.945051e-13	-2.192301e+01	7.040439e+00
2948516	1.434324e+01	-6.781367e+01	1.325022e-13	-7.874059e+00	8.500612e+00
2950469	1.434400e+01	-6.719338e+01	-3.550387e-14	1.496824e+00	5.635547e+00
2952422	1.434475e+01	-7.089396e+01	9.513234e-15	3.234596e+00	-8.446543e-01
2954375	1.434350e+01	-7.098913e+01	-2.549063e-15	1.954907e+01	-4.169244e+00
2956328	1.434225e+01	-6.447441e+01	6.830195e-16	2.566271e+01	-6.872955e+00
2958281	1.434200e+01	-4.827335e+01	-1.830145e-16	1.222510e+01	-1.805862e+01
2960234	1.434350e+01	-3.817126e+01	4.903859e-17	-1.615278e+00	-2.295042e+01
2962188	1.434250e+01	-3.780964e+01	-1.311127e-17	-1.323858e+01	-4.262819e+00
2964141	1.434200e+01	-4.047902e+01	3.513154e-18	-2.298524e+01	-8.718917e-01
2966094	1.433975e+01	-4.246610e+01	-9.413468e-19	-2.479264e+01	-1.385206e+01
2968047	1.434050e+01	-4.699482e+01	2.522331e-19	-1.844350e+01	-8.963164e+00
2970000	1.434100e+01	-4.425378e+01	-6.758566e-20	7.826011e-02	1.033338e+01
2971953	1.434025e+01	-4.588072e+01	1.810952e-20	3.580323e-01	4.049040e+01
2973906	1.433850e+01	-4.000581e+01	-4.852432e-21	5.276348e+00	2.477358e+01
2975859	1.434174e+01	-3.075888e+01	1.300205e-21	2.537997e+01	-2.811613e+01
2977813	1.433776e+01	-2.571984e+01	-3.476293e-22	2.506161e+01	-5.146631e+01
2979766	1.433900e+01	-1.408540e+01	9.314699e-23	1.043861e+01	-1.776425e+01
2981719	1.434150e+01	-7.988268e+00	-2.495866e-23	-1.960872e+00	-1.181455e+00
2983672	1.434275e+01	-1.146760e+01	6.687653e-24	-1.670842e+01	1.160906e+01
2985625	1.434225e+01	-1.207591e+01	-1.791951e-24	-2.479309e+01	2.416514e+01
2987578	1.434574e+01	-4.682322e+00	4.801519e-25	-1.705873e+01	4.545403e+01
2989531	1.434026e+01	-7.888171e+00	-1.286563e-25	-5.298440e+00	3.815814e+01
2991484	1.434100e+01	-1.079034e+01	3.447336e-26	1.501331e+00	3.080929e+01
2993438	1.433750e+01	-1.096431e+01	-9.216918e-27	3.034629e+00	2.076847e+01
2995391	1.433825e+01	-2.887643e+00	2.469666e-27	1.831437e+01	7.763884e-01
2997344	1.434200e+01	4.295397e+00	-6.617450e-28	2.508299e+01	-2.551230e+01
2999297	1.434000e+01	9.083292e+00	1.773140e-28	2.431264e+00	-3.625314e+01
3001250	1.434125e+01	1.239023e+01	-4.751115e-29	1.290593e+00	-2.072761e+01
3003203	1.434050e+01	1.601081e+01	1.273058e-29	-1.416786e+01	8.931296e+00
3005156	1.434225e+01	2.228106e+01	-3.411147e-30	-2.406255e+01	2.181181e+01
3007109	1.434525e+01	3.073910e+01	9.140142e-31	-2.051699e+01	2.333539e+01
3009063	1.434375e+01	2.979134e+01	-2.443727e-31	-8.332273e+00	2.460869e+01
3011016	1.434225e+01	3.112328e+01	6.547948e-32	2.587390e+00	1.113591e+01
3012969	1.433675e+01	3.346177e+01	-1.754517e-32	-1.501955e-01	-1.160623e+01
3014922	1.433800e+01	3.765963e+01	4.701215e-33	1.702512e+00	-4.912326e+01
3016875	1.433600e+01	4.294242e+01	-1.259687e-33	1.538343e+01	-6.507520e+01
3018828	1.433950e+01	5.016991e+01	3.375321e-34	2.085432e+01	-2.735322e+01
3020781	1.434100e+01	6.670248e+01	-9.044145e-35	-6.477248e+00	5.882568e+00
3022734	1.434250e+01	7.570988e+01	2.423371e-35	-2.137373e+01	-3.607817e+00
3024688	1.434225e+01	8.283768e+01	-6.479141e-36	-1.455476e+01	2.361311e+01
3026641	1.434425e+01	9.264231e+01	1.736081e-36	-6.780061e+00	3.486699e+01
3028594	1.433900e+01	9.657118e+01	-4.651814e-37	-2.217941e+00	3.820732e+01
3030547	1.433625e+01	1.025715e+02	1.246450e-37	1.053991e+01	3.331770e+01
3032500	1.433675e+01	1.098211e+02	-3.339853e-38	1.108274e+01	2.097628e+01
3034453	1.433775e+01	1.189207e+02	8.949108e-39	1.112138e+01	9.277687e+00
3036406	1.434100e+01	1.385787e+02	-2.397906e-39	6.784319e+00	-3.781031e+00
3038359	1.434125e+01	1.484126e+02	6.425171e-40	-1.505421e+00	-2.195800e+01
3040313	1.433875e+01	1.550770e+02	-1.717829e-40	-7.919328e+00	-1.942416e+01
3042266	1.434100e+01	1.592274e+02	4.602908e-41	-1.475179e+01	-1.041431e+01
3044219	1.434125e+01	1.611022e+02	-1.233345e-41	-1.698689e+01	-2.232842e+00
3046172	1.433725e+01	1.751626e+02	3.304739e-42	-1.457751e+01	1.366565e+01
3048125	1.433750e+01	1.866659e+02	-8.855022e-43	-6.724427e+00	-6.919329e-02
3050078	1.433650e+01	1.951544e+02	2.372696e-43	-3.177339e+00	-1.675858e+01
3052031	1.434051e+01	2.073547e+02	-6.357620e-44	-3.111211e-01	-3.366403e+01
3053984	1.433524e+01	2.184295e+02	1.703519e-44	1.061273e+01	-2.395781e+01
3055938	1.433450e+01	2.310972e+02	-4.554491e-45	1.407047e+01	-1.198338e+01
3057891	1.433500e+01	2.497078e+02	1.220372e-45	3.292155e+00	-9.354736e-02
3059844	1.433575e+01	2.653363e+02	-3.269978e-46	-2.396198e+00	1.785383e+01
3061797	1.433525e+01	2.710271e+02	8.761879e-47	-3.211077e+00	1.523802e+01
3063750	1.433500e+01	2.836759e+02	-2.347738e-47	-1.503062e+01	1.985921e+01
3065703	1.434026e+01	2.867736e+02	6.290746e-48	-2.674924e+01	2.436995e+01
3067656	1.433824e+01	2.966961e+02	-1.685600e-48	-1.971014e+01	1.606887e+01
3069609	1.434001e+01	3.083814e+02	4.516553e-49	-2.205440e+00	8.140448e+00
3071563	1.434175e+01	3.196316e+02	-1.207529e-49	1.140485e+01	7.161370e+00
3073516	1.433824e+01	3.266636e+02	3.235564e-50	7.708493e+00	6.017484e+00
3075469	1.433700e+01	3.321418e+02	-8.669668e-51	1.720341e+01	4.637928e+00
3077422	1.433249e+01	3.334212e+02	2.323031e-51	3.394558e+01	-5.527198e+00
3079375	1.433476e+01	3.366733e+02	-6.224542e-52	1.689746e+01	-1.020895e+01
3081328	1.433299e+01	3.469762e+02	1.667861e-52	-7.862067e+00	-1.700522e+01
3083281	1.433651e+01	3.537258e+02	-4.469020e-53	-3.324525e+01	-2.158223e+01
3085234	1.433349e+01	3.504533e+02	1.197470e-53	-3.656523e+01	-1.038583e+01
3087188	1.433125e+01	3.431180e+02	-3.201495e-54	-1.030464e+01	-4.436790e+00
3089141	1.433853e+01	3.479920e+02	8.578381e-55	-8.530316e+00	-2.526526e+00
3091094	1.433573e+01	3.483826e+02	-2.298570e-55	-6.691733e+00	2.073235e+01
3093047	1.433099e+01	3.498350e+02	6.159001e-56	1.648465e+00	6.423136e+00
3095000	1.433301e+01	3.361853e+02	-1.650299e-56	2.646484e+01	-2.673948e+01
3096953	1.433701e+01	3.277791e+02	4.421964e-57	3.060165e+01	-4.474689e+01
3098906	1.433348e+01	3.228909e+02	-1.184862e-57	1.065710e+01	-1.123763e+01
3100859	1.433576e+01	3.208807e+02	3.174827e-58	-7.341266e-01	2.399598e+01
3102813	1.433022e+01	2.947054e+02	-8.487996e-59	-1.170534e+01	3.152580e+01
3104766	1.433628e+01	2.783476e+02	2.274308e-59	-3.075010e+01	2.950631e+01
3106719	1.433825e+01	2.662778e+02	-6.092365e-60	-1.771006e+01	1.209350e+01
3108672	1.433574e+01	2.419842e+02	1.626377e-60	4.374141e-01	7.671959e+00
3110625	1.433425e+01	2.220821e+02	-4.131413e-61	1.316034e-01	1.141447e+01
3112578	1.433400e+01	1.991840e+02	2.618857e-62	-1.555566e-01	4.112867e+00
3114531	1.433551e+01	1.783822e+02	3.083870e-61	2.244595e+00	-1.960402e+01
3116484	1.433299e+01	1.575091e+02	-1.259737e-60	1.986371e+01	-3.382219e+01
3118438	1.433351e+01	1.438590e+02	4.726126e-60	2.444535e+01	-2.455319e+01
3120391	1.433475e+01	1.275712e+02	-1.764594e-59	3.821672e+00	-1.140779e+01
3122344	1.433349e+01	1.238119e+02	6.585763e-59	-4.083945e+00	7.676589e-01
3124297	1.434054e+01	1.152291e+02	-2.457846e-58	-2.431960e+01	1.778484e+01
3126250	1.433396e+01	8.125645e+01	9.172807e-58	-2.428067e+01	2.725021e+01
3128203	1.432949e+01	5.197016e+01	-3.423338e-57	-8.582282e+00	3.048250e+01
3130156	1.433126e+01	2.418396e+01	1.277607e-56	6.710766e-01	2.504769e+01
3132109	1.433803e+01	-4.425436e+00	-4.768095e-56	5.993624e-01	1.274652e+01
3134063	1.433397e+01	-2.103487e+01	1.777800e-55	1.245007e+01	-3.141587e+00
3136016	1.433049e+01	-4.817482e+01	-6.634838e-55	2.756723e+01	-1.113111e+01
3137969	1.433528e+01	-5.451739e+01	2.476155e-54	1.726323e+01	-1.854009e+01
3139922	1.433097e+01	-5.968530e+01	-9.241138e-54	-2.190276e+00	-1.055797e+01
3141875	1.433202e+01	-7.503766e+01	3.448840e-53	-4.705477e-01	-2.456949e+00
3143828	1.433526e+01	-8.621894e+01	-1.287124e-52	-1.228145e+01	-1.271546e+01
3145781	1.433072e+01	-9.435367e+01	4.803614e-52	-2.698173e+01	-8.145419e+00
3147734	1.432825e+01	-1.096531e+02	-1.792733e-51	-2.050824e+01	7.582081e+00
3149688	1.433404e+01	-1.177293e+02	6.684230e-51	-2.887485e+00	-1.150997e+01
3151641	1.433525e+01	-1.283802e+02	-2.494588e-50	-9.173857e-01	-2.769491e+01
3153594	1.433047e+01	-1.350212e+02	9.309931e-50	5.668685e+00	-5.149921e+00
3155547	1.432975e+01	-1.362930e+02	-3.474514e-49	2.812087e+01	1.525551e+01
3157500	1.433075e+01	-1.339602e+02	1.296706e-48	1.741263e+01	1.269459e+01
3159453	1.432723e+01	-1.399357e+02	-4.839373e-48	-1.170842e+00	1.026209e+01
3161406	1.432902e+01	-1.457906e+02	1.806079e-47	1.703098e+00	2.048541e+01
3163359	1.433226e+01	-1.522009e+02	-6.740377e-47	-6.544393e+00	1.858441e+01
3165313	1.433527e+01	-1.567829e+02	2.513146e-46	-2.187085e+01	1.801643e+01
3167266	1.433147e+01	-1.337597e+02	-9.379189e-46	-2.018738e+01	1.354011e+01
3169219	1.433000e+01	-1.348720e+02	3.500361e-45	-7.018138e+00	7.178635e+00
3171172	1.433000e+01	-1.521396e+02	-1.306353e-44	4.242671e+00	-2.726620e+00
3173125	1.433076e+01	-1.648105e+02	4.875374e-44	3.844761e+00	-8.052720e+00
3175078	1.433024e+01	-1.766243e+02	-1.819514e-43	1.543904e+01	-8.798706e+00
3177031	1.432698e+01	-1.759629e+02	6.790520e-43	2.450332e+01	-7.015547e+00
3178984	1.432449e+01	-1.750081e+02	-2.534257e-42	1.114579e+00	-1.218633e+01
3180938	1.432627e+01	-1.786657e+02	9.448915e-42	-3.301962e-01	-8.966930e+00
3182891	1.432851e+01	-1.785710e+02	-3.526383e-41	-1.118410e+01	-6.025909e-01
3184844	1.433051e+01	-1.807227e+02	1.316064e-40	-2.093876e+01	1.008262e+01
3186797	1.432949e+01	-1.824552e+02	-4.911618e-40	-1.645537e+01	2.735808e+01
3188750	1.433051e+01	-1.878961e+02	1.833041e-39	-6.945335e+00	3.088367e+01
3190703	1.432344e+01	-1.875416e+02	-6.841002e-39	4.445614e-01	1.860505e+01
3192656	1.432629e+01	-1.905901e+02	2.553097e-38	4.833909e+00	2.618545e+01
3194609	1.432573e+01	-2.003202e+02	-9.528286e-38	7.880580e+00	1.103140e+01
3196563	1.432727e+01	-1.968897e+02	3.552581e-37	1.850740e+01	-4.560463e+01
3198516	1.432876e+01	-1.883252e+02	-1.325841e-36	1.368132e+01	-1.125316e+02
3200469	1.433051e+01	-1.846050e+02	4.948107e-36	-3.831291e+00	-1.091185e+02
3202422	1.432722e+01	-1.823471e+02	-1.846659e-35	-1.996930e+01	-2.929449e+01
3204375	1.433054e+01	-1.827782e+02	6.891824e-35	-4.102435e+01	3.741034e+01
3206328	1.433124e+01	-1.835101e+02	-2.572064e-34	-3.501500e+01	6.871806e+01
3208281	1.432949e+01	-1.927591e+02	9.599072e-34	-1.667930e+01	7.630691e+01
3210234	1.432976e+01	-1.929225e+02	-3.582423e-33	-2.198299e+00	3.556115e+01
3212188	1.432697e+01	-1.969606e+02	1.335684e-32	1.610762e+01	-9.688777e+00
3214141	1.432827e+01	-1.993709e+02	-4.984841e-32	1.697457e+01	8.286209e+00
3216094	1.432900e+01	-1.971185e+02	1.860368e-31	1.312033e+01	3.621752e+01
3218047	1.433051e+01	-1.919056e+02	-6.942988e-31	1.125717e+01	1.791780e+01
3220000	1.432419e+01	-1.926672e+02	2.591158e-30	9.001456e+00	-3.182800e+00
3221953	1.432578e+01	-1.807314e+02	-9.670335e-30	3.885977e+00	-2.487473e-01
3223906	1.432473e+01	-1.757461e+02	3.609018e-29	3.304628e+00	1.195867e+01
3225859	1.432627e+01	-1.761676e+02	-1.346904e-28	1.772229e+00	7.572550e+00
3227813	1.432776e+01	-1.778251e+02	5.021822e-28	1.831389e+00	-1.585846e+01
3229766	1.432876e+01	-1.799905e+02	-1.874170e-27	7.065833e-01	-3.499518e+01
3231719	1.432446e+01	-1.806149e+02	6.994496e-27	-7.406971e-01	-2.437648e+01
3233672	1.432603e+01	-1.894594e+02	-2.610382e-26	-2.490069e+00	-5.589001e+00
3235625	1.432700e+01	-1.993974e+02	9.742077e-26	-9.122052e-01	8.286420e-01
3237578	1.432321e+01	-2.039442e+02	-3.635793e-25	2.727018e+00	8.185157e+00
3239531	1.432730e+01	-1.984342e+02	1.356896e-24	-5.583341e+00	-5.243694e-03
3241484	1.432824e+01	-1.951028e+02	-5.064006e-24	-5.839070e+00	-1.216660e+01
3243438	1.432648e+01	-1.891192e+02	1.888064e-23	-8.703261e+00	-2.215439e+01
3245391	1.432903e+01	-1.867208e+02	-7.046351e-23	-1.780163e+01	-8.777213e+00
3247344	1.432924e+01	-1.801855e+02	2.629734e-22	-1.564132e+01	1.421340e+00
3249297	1.432521e+01	-1.817717e+02	-9.814301e-22	-5.437784e+00	1.081716e+01
3251250	1.432627e+01	-1.832492e+02	3.662747e-21	-7.175041e+00	9.731853e+00
3253203	1.432321e+01	-1.881284e+02	-1.366956e-20	-2.060996e+00	6.317220e+00
3255156	1.432503e+01	-1.882257e+02	5.101549e-20	8.504560e+00	1.662447e+01
3257109	1.432752e+01	-1.876602e+02	-1.903924e-19	2.825066e+00	8.953984e+00
3259063	1.432269e+01	-1.679088e+02	7.098554e-19	-1.324288e+00	7.094841e+00
3261016	1.432176e+01	-1.577625e+02	-2.649216e-18	4.805800e-01	4.293130e+00
3262969	1.432200e+01	-1.657368e+02	9.887010e-18	-6.839800e-01	-3.845162e-01
3264922	1.432958e+01	-1.668605e+02	-3.689882e-17	-6.843910e+00	1.273013e+01
3266875	1.433048e+01	-1.684048e+02	1.377083e-16	-1.080047e+01	1.435650e+01
3268828	1.432773e+01	-1.718402e+02	-5.139343e-16	-4.176344e+00	4.335435e+00
3270781	1.432548e+01	-1.739024e+02	1.918029e-15	7.912825e-01	-2.171217e+01
3272734	1.431969e+01	-1.725140e+02	-7.158182e-15	2.564254e-01	-2.282981e+01
3274688	1.431572e+01	-1.727145e+02	2.668829e-14	4.869588e+00	-7.479462e+00
3276641	1.431803e+01	-1.708618e+02	-9.960206e-14	1.117026e+01	-2.999297e-01
3278594	1.432583e+01	-1.702050e+02	3.717200e-13	1.704503e+00	-1.470672e+00
3280547	1.432648e+01	-1.690568e+02	-1.387278e-12	2.994010e+00	-5.766903e+00
3282500	1.432828e+01	-1.654338e+02	5.177391e-12	1.321132e+00	-9.938232e+00
3284453	1.432445e+01	-1.715607e+02	-1.932229e-11	-4.229540e+00	9.144322e+00
3286406	1.432452e+01	-1.715987e+02	7.211176e-11	-7.479807e+00	2.451963e+01
3288359	1.431969e+01	-1.644438e+02	-2.691248e-10	-3.868220e+00	2.447895e+01
3290313	1.431648e+01	-1.662824e+02	1.003389e-09	-5.843755e-01	1.884960e+01
3292266	1.431828e+01	-1.743782e+02	-3.744700e-09	-1.249072e+00	4.646807e+00
3294219	1.432431e+01	-1.728651e+02	1.397541e-08	2.372948e+00	1.566667e+00
3296172	1.431689e+01	-1.636451e+02	-5.215694e-08	7.285595e+00	-4.047162e+00
3298125	1.431856e+01	-1.541791e+02	1.946524e-07	1.595596e+00	-1.553300e+01
3300078	1.432228e+01	-1.506483e+02	-7.264525e-07	-2.283240e-01	-2.857142e+01
3302031	1.432452e+01	-1.536077e+02	2.711158e-06	-1.535257e+00	-3.812102e+01
3303984	1.432196e+01	-1.541415e+02	-1.011818e-05	-2.228591e+00	-4.024759e+01
3305938	1.432252e+01	-1.592907e+02	3.772384e-05	-5.733056e+00	-1.523390e+01
3307891	1.431920e+01	-1.693547e+02	-1.407873e-04	-1.255581e+01	1.571150e+01
3309844	1.432180e+01	-1.746186e+02	5.254253e-04	-8.676774e+00	3.315362e+01
3311797	1.431844e+01	-1.745901e+02	-1.960914e-03	8.288256e-01	3.645549e+01
3313750	1.431624e+01	-1.740627e+02	7.318230e-03	2.139730e+00	2.303968e+01
3315703	1.431904e+01	-1.744741e+02	-2.731201e-02	1.231267e+01	9.539146e+00
3317656	1.431772e+01	-1.776514e+02	2.516677e-01	2.030893e+01	6.749504e+00
3319609	1.432004e+01	-1.784841e+02	5.083907e-01	1.451182e+01	-2.371614e+00
3321563	1.431720e+01	-1.755222e+02	3.863340e-01	5.803922e-01	-8.307928e+00
3323516	1.432208e+01	-1.757086e+02	5.210547e-02	-6.512383e+00	-7.188784e+00
3325469	1.432400e+01	-1.749076e+02	-1.281396e-02	-2.051607e+01	-6.132199e+00
3327422	1.432096e+01	-1.768454e+02	3.433614e-03	-1.665735e+01	-6.795552e+00
3329375	1.432152e+01	-1.809341e+02	-9.204991e-04	-1.309754e+01	-8.205056e+00
3331328	1.432352e+01	-1.789037e+02	2.483824e-04	1.673688e+00	-6.767858e+00
3333281	1.431792e+01	-1.838408e+02	-7.303061e-05	2.099187e+00	-7.057740e+00
3335234	1.431524e+01	-1.894665e+02	4.374001e-05	1.774652e+01	-4.588658e+00
3337188	1.432033e+01	-1.917356e+02	-1.018204e-04	2.517752e+01	-1.424710e+00
3339141	1.432276e+01	-1.905542e+02	3.636087e-04	6.335947e+00	1.499362e+00
3341094	1.432072e+01	-1.840074e+02	-1.352614e-03	-6.345614e-01	2.033569e+00
3343047	1.432076e+01	-1.881402e+02	5.046848e-03	-1.170428e+01	2.756360e+00
3345000	1.431796e+01	-1.894803e+02	-1.883478e-02	-2.350655e+01	4.113505e+00
3346953	1.431776e+01	-1.719589e+02	7.029227e-02	-2.813622e+01	4.338749e+00
3348906	1.431800e+01	-1.742405e+02	-7.495504e-01	-2.054337e+01	3.548111e+00
3350859	1.432256e+01	-1.871990e+02	-2.209632e+00	-3.044339e+00	2.327305e+00
3352813	1.431867e+01	-1.910770e+02	-1.923731e+00	-8.829900e-02	2.531574e+00
3354766	1.431091e+01	-1.951361e+02	-2.692236e-01	8.666526e+00	4.170869e+00
3356719	1.431128e+01	-1.993227e+02	8.531825e-02	3.433003e+01	3.633735e+00
3358672	1.431657e+01	-1.957718e+02	-9.330319e-02	1.797687e+01	-3.455085e+00
3360625	1.431952e+01	-1.963991e+02	7.652913e-01	1.300983e+00	-3.108792e+00
3362578	1.432000e+01	-1.963774e+02	1.920622e+00	-2.758512e+00	-1.347355e+01
3364531	1.431543e+01	-1.965786e+02	1.505029e+00	-2.493511e+01	-1.458097e+01
3366484	1.431704e+01	-2.019982e+02	2.514083e-01	-2.650024e+01	4.040362e+00
3368438	1.431800e+01	-2.140116e+02	-3.174983e-02	-8.738257e+00	1.985216e+01
3370391	1.431495e+01	-2.195033e+02	8.736056e-03	2.112985e+00	2.506492e+01
3372344	1.431629e+01	-2.184318e+02	-2.340819e-03	8.306474e-01	2.982269e+01
3374297	1.431319e+01	-2.154013e+02	6.272206e-04	1.082129e+01	2.116907e+01
3376250	1.431276e+01	-2.036144e+02	-1.680633e-04	3.243949e+01	-2.534137e+00
3378203	1.431605e+01	-2.013740e+02	4.503241e-05	2.643176e+01	-2.879062e+01
3380156	1.431548e+01	-2.012553e+02	-1.206640e-05	6.015430e+00	-5.236160e+01
3382109	1.431500e+01	-1.862488e+02	3.233182e-06	-1.518030e+00	-6.242799e+01
3384063	1.431729e+01	-1.796675e+02	-8.643148e-07	-1.035490e+01	-3.142394e+01
3386016	1.431876e+01	-1.854696e+02	2.315925e-07	-2.119423e+01	2.412288e+00
3387969	1.431671e+01	-2.026400e+02	-6.205502e-08	-2.398050e+01	3.828077e+01
3389922	1.431600e+01	-2.139029e+02	1.662759e-08	-3.974577e-01	4.124558e+01
3391875	1.431600e+01	-2.201756e+02	-4.455350e-09	8.144435e+00	3.431366e+01
3393828	1.431752e+01	-2.233203e+02	1.193807e-09	3.160024e+01	2.251077e+01
