time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
1876250	14.3872	-6251.18	2177.98	34006.1	7014.26
1878203	14.3871	-6240.29	2180.11	33989.2	7045.44
1880156	14.3901	-6224.12	2179.63	33960.8	7064.85
1882109	14.3916	-6231.58	2176.8	33929.7	7069.47
1884063	14.3921	-6243.08	2184.87	33914	7077.82
1886016	14.3944	-6254.04	2189.28	33912.1	7065.41
1887969	14.3924	-6263.1	2183.92	33920.3	7065.18
1889922	14.3899	-6260.83	2187.11	33945.4	7061.44
1891875	14.3911	-6265.97	2195	33966.8	7023.1
1893828	14.3865	-6269.34	2185.82	33982.6	7017.81
1895781	14.3882	-6260.78	2177.61	33999	7032.48
1897734	14.3927	-6255.81	2181.97	33982.6	7038.49
1899688	14.3886	-6250.07	2183.76	33956.5	7039.4
1901641	14.3899	-6246.49	2179.04	33921.6	7026.35
1903594	14.3915	-6236.85	2180.13	33894.4	7017.63
1905547	14.3894	-6217.78	2182.7	33889.5	6990.27
1907500	14.39	-6207.02	2183.53	33893.3	6972.37
1909453	14.3904	-6228.47	2194.66	33918	7008.9
1911406	14.3914	-6246.52	2197.94	33943.7	7071.91
1913359	14.3909	-6251.02	2199.07	33956.2	7109.25
1915313	14.3871	-6254.28	2189	33978.3	7109.78
1917266	14.3859	-6261.75	2183.76	33985	7094.93
1919219	14.3886	-6266.87	2181.68	33955.1	7073.3
1921172	14.3899	-6262.9	2176.48	33919.9	7055.56
1923125	14.3922	-6258.68	2185.02	33896.3	7054.27
1925078	14.3906	-6253.27	2185.45	33881.9	7080.91
1927031	14.39	-6234.92	2183.3	33885.3	7084.76
1928984	14.3904	-6222.14	2181.13	33904.8	7045.6
1930938	14.3895	-6244.48	2180.53	33913.3	7061
1932891	14.3874	-6258.9	2185.22	33942.8	7079.16
1934844	14.3865	-6269.93	2181.88	33966.6	7074.7
1936797	14.3885	-6276.53	2179.75	33963.6	7049.2
1938750	14.3907	-6272.67	2183.77	33939.5	7020.22
1940703	14.3839	-6266.97	2194.51	33906.3	7027.32
1942656	14.3881	-6264.69	2208.02	33877	7069.56
1944609	14.3904	-6258.67	2202.35	33870.3	7087.08
1946563	14.391	-6255.75	2193.28	33870.7	7068.13
1948516	14.3914	-6250.63	2192.76	33873.7	7050.68
1950469	14.3939	-6247.36	2193.21	33895.1	6976.95
1952422	14.3943	-6239.05	2188.47	33924.4	6974.13
1954375	14.3862	-6229.61	2188.19	33948.9	7063.52
1956328	14.3834	-6229.01	2189.79	33957.9	7153.08
1958281	14.3871	-6224.67	2187.68	33951.7	7171.23
1960234	14.3855	-6211.71	2194.18	33932.9	7149.65
1962188	14.3888	-6206.72	2189.6	33908.2	7129.08
1964141	14.3892	-6200.85	2191.47	33898.4	7097.09
1966094	14.3888	-6197.07	2194.47	33904.2	7092.79
1968047	14.3892	-6203.46	2189.23	33915.7	7111.97
1970000	14.3903	-6212.17	2182.9	33937.1	7112.81
1971953	14.3925	-6213.97	2180.6	33965.4	7099.06
1973906	14.3885	-6208.81	2186.03	33981.7	7089.9
1975859	14.3868	-6202.27	2187.7	34002.2	7066.3
1977813	14.388	-6195.49	2182.78	33997.9	7059.12
1979766	14.3876	-6187.9	2185.55	33975	7074.03
1981719	14.3885	-6183.3	2189.4	33932.9	7061.47
1983672	14.3902	-6166.94	2195.71	33916.1	7020.6
1985625	14.3863	-6134.64	2193.33	33920.9	7016.29
1987578	14.3854	-6128.04	2189.74	33930.9	7047.98
1989531	14.3895	-6147.37	2191.15	33949.5	7087.67
1991484	14.3878	-6153.45	2193.79	33972.5	7118.13
1993438	14.389	-6173.99	2194.44	33998.8	7127.78
1995391	14.3882	-6174.14	2192.87	34012.6	7116.82
1997344	14.3851	-6170.16	2187.39	34012.8	7094.99
1999297	14.3828	-6159.91	2183.36	33999	7072.44
2001250	14.387	-6147.01	2181.69	33962.4	7058.55
2003203	14.3901	-6148.03	2176.15	33940.5	7057.08
2005156	14.3904	-6148.57	2175.22	33950.2	7065.19
2007109	14.3937	-6153.55	2177.83	33974.2	7078.64
2009063	14.3877	-6151.63	2180.39	33992.4	7106.15
2011016	14.3859	-6150.86	2186.6	34008.9	7129.72
2012969	14.3859	-6171.52	2192.46	34039.7	7122.94
2014922	14.3844	-6200.81	2199.56	34064.6	7092.25
2016875	14.3892	-6229.93	2191.41	34063.7	7063.49
2018828	14.3861	-6254.96	2179.42	34045.9	7058.25
2020781	14.3841	-6258.02	2184.92	34016.2	7054.37
2022734	14.3856	-6261.2	2185.81	33984.9	7045.56
2024688	14.385	-6276.39	2181.38	33980.5	7046.97
2026641	14.3862	-6291.76	2182.83	33996	7071.78
2028594	14.3869	-6309.8	2189.11	34013.7	7087.67
2030547	14.3862	-6321.01	2193.84	34035.8	7064.09
2032500	14.3861	-6326.14	2194.93	34056.5	7062.05
2034453	14.3838	-6326.24	2193.76	34082.1	7081.93
2036406	14.3839	-6323.85	2186.56	34093.4	7094.71
2038359	14.3843	-6314.36	2179.54	34079.5	7091.5
2040313	14.388	-6295.23	2179.76	34049.8	7061.56
2042266	14.3872	-6294.22	2187.48	34025.6	7022.31
2044219	14.3845	-6300.59	2185.8	34024.9	7038.77
2046172	14.3832	-6300.99	2181.47	34032.9	7075.32
2048125	14.3846	-6304.08	2186.59	34049	7060.85
2050078	14.3844	-6307.27	2186.11	34071.3	7045.88
2052031	14.3842	-6307.83	2181.24	34090.4	7089.9
2053984	14.383	-6301.24	2187.06	34105.7	7104.4
2055938	14.3826	-6287.76	2185.45	34122.9	7073.23
2057891	14.3816	-6286.66	2183.37	34122.3	7050.82
2059844	14.3856	-6290.1	2180.58	34101	7053.43
2061797	14.3895	-6292.61	2174.85	34064.7	7068.74
2063750	14.384	-6293.66	2173.11	34048.4	7067.8
2065703	14.3832	-6292.84	2169.21	34043.4	7068.05
2067656	14.3835	-6293.33	2169.62	34043.3	7065.38
2069609	14.3848	-6300.51	2180.83	34056	7065.19
2071563	14.3811	-6304.95	2192.83	34072.3	7052.39
2073516	14.3788	-6303.72	2195.98	34089.3	7060.71
2075469	14.38	-6311.29	2188.72	34099.1	7054.8
2077422	14.3819	-6314.95	2186.55	34096.3	7020.17
2079375	14.3835	-6307.68	2185.54	34069.2	7030.8
2081328	14.3841	-6309.43	2176.01	34037.2	7066.29
2083281	14.3894	-6316.21	2173.66	34013.6	7092.37
2085234	14.3877	-6313.26	2178.77	34008.9	7116.01
2087188	14.384	-6314.66	2182.59	34012.5	7112.79
2089141	14.3828	-6308.68	2189.74	34031.8	7114.49
2091094	14.3833	-6287.83	2196.28	34057.9	7116.39
2093047	14.3855	-6212.11	2201.26	34080.1	7110.47
2095000	14.3803	-6094.88	2195.48	34111.8	7078.21
2096953	14.3768	-5998.16	2179.58	34117.5	7057.2
2098906	14.3788	-5921.31	2174.19	34097.8	7058.02
2100859	14.3815	-5836.25	2173.21	34063.9	7053.87
2102813	14.3836	-5730.37	2179.99	34022.6	7061.06
2104766	14.3849	-5550.14	2189.12	34000.5	7074.52
2106719	14.3861	-5379.21	2190.42	34007.4	7075.26
2108672	14.3815	-5256.21	2180.52	34021.9	7060.91
2110625	14.3802	-5045.92	2176.11	34048.1	7047.87
2112578	14.3832	-4823.42	2174.24	34075.4	7052.09
2114531	14.3831	-4650.5	2175.7	34105.3	7056.85
2116484	14.3804	-4506.93	2170.77	34119.1	7043.55
2118438	14.3787	-4504.86	2178.39	34110.6	7023.33
2120391	14.3773	-4607.77	2179.68	34093.6	7005.75
2122344	14.3798	-4790.36	2177.82	34061.1	7011.85
2124297	14.3815	-5065.69	2169.31	34046.6	7056.38
2126250	14.3862	-5421.36	2157	34060.3	7093.81
2128203	14.3846	-5746.18	2159.27	34076.1	7117.63
2130156	14.3821	-6025.59	2162.08	34089.9	7100.81
2132109	14.3802	-6324.9	2161.57	34116.5	7074.62
2134063	14.3805	-6504.54	2162.69	34142.4	7052.34
2136016	14.378	-6535.95	2151.17	34158.6	7037.45
2137969	14.3792	-6549.75	2150.5	34154.1	7057.66
2139922	14.3806	-6549.84	2162.6	34126.4	7076.37
2141875	14.3823	-6524	2160.82	34088.3	7084.23
2143828	14.3856	-6473.34	2163.84	34068.3	7079.84
2145781	14.3842	-6401.45	2162.06	34068.5	7074.92
2147734	14.3818	-6330.07	2156.84	34078.2	7077.86
2149688	14.3769	-6271.04	2167.58	34094.1	7074.86
2151641	14.3751	-6233.57	2174.73	34123.2	7072.5
2153594	14.3792	-6219	2177.79	34156.1	7042.2
2155547	14.3784	-6213.3	2177.02	34183.6	7033.57
2157500	14.3786	-6208.03	2174.79	34186.6	7054.04
2159453	14.378	-6216.12	2182.22	34167.4	7059.14
2161406	14.378	-6220.5	2181.61	34133.9	7040.1
2163359	14.3819	-6223.42	2185.53	34101.2	7009.62
2165313	14.3861	-6231.49	2189.7	34091	6951.91
2167266	14.3822	-6231.15	2180.87	34105.3	6938.17
2169219	14.3818	-6226.04	2188.75	34118.1	7015.46
2171172	14.3826	-6224.41	2190.35	34134.9	7120.92
2173125	14.3828	-6229.13	2187.22	34160.1	7168.85
2175078	14.3828	-6224.29	2179.67	34183	7158.41
2177031	14.3783	-6201.84	2177.3	34187.6	7137.99
2178984	14.3767	-6193.06	2180.59	34164.9	7121.5
2180938	14.3818	-6185.05	2179.97	34136.9	7105.65
2182891	14.3822	-6186.54	2183.59	34119.5	7096.74
2184844	14.381	-6203.91	2184.33	34116	7086.43
2186797	14.3791	-6220.79	2192.33	34126.9	7080.93
2188750	14.3791	-6226.39	2190.06	34139.1	7075.3
2190703	14.3844	-6228.32	2186.74	34159.8	7055.3
2192656	14.3846	-6231.94	2192.49	34180.6	7016.81
2194609	14.3813	-6233.95	2189.62	34208.8	7010.58
2196563	14.3766	-6226.23	2175.5	34228.2	7051.37
2198516	14.3764	-6220.39	2173.65	34209.6	7103.29
2200469	14.3793	-6212.89	2175.61	34171.5	7115.77
2202422	14.3826	-6206.81	2181.42	34137.4	7098.79
2204375	14.3789	-6201.56	2172.35	34119.3	7104.88
2206328	14.3748	-6200.77	2169.58	34115.6	7091.11
2208281	14.3764	-6201.93	2175.74	34119.8	7074.08
2210234	14.3782	-6205.07	2185	34148	7047.32
2212188	14.3773	-6198.37	2183.16	34171.1	7008.34
2214141	14.3742	-6192.35	2173.19	34198.8	7012.75
2216094	14.3779	-6181.63	2168.76	34222.8	7045.97
2218047	14.3791	-6173.4	2173.49	34213.9	7077.72
2220000	14.3764	-6171.86	2174.91	34183.4	7069.07
2221953	14.3782	-6173.96	2177.21	34146.8	7062.2
2223906	14.3816	-6174.12	2178.46	34123.8	7082.69
2225859	14.3817	-6167.18	2181.82	34126.8	7101.96
2227813	14.3768	-6169.19	2183.15	34131.4	7114.39
2229766	14.375	-6174.89	2179.11	34142.8	7122.26
2231719	14.3777	-6171.63	2194.89	34164.8	7113.01
2233672	14.3808	-6159.8	2195.28	34187.3	7086.94
2235625	14.379	-6159.2	2182.19	34210.4	7055.07
2237578	14.3774	-6156.99	2175.24	34210.6	7030.47
2239531	14.3746	-6143.87	2169.11	34186.3	7010.78
2241484	14.3756	-6139.14	2170.13	34159.5	7027.69
2243438	14.3788	-6135.73	2163.1	34147.4	7039.61
2245391	14.3784	-6132.79	2157.68	34146.7	7045.42
2247344	14.3752	-6131.13	2170.06	34156.3	7095.25
2249297	14.3752	-6132.55	2178.17	34170.2	7140.92
2251250	14.3774	-6127.38	2176.6	34194.5	7145.33
2253203	14.3749	-6117.21	2170.66	34219.6	7105.73
2255156	14.3723	-6114.04	2173.31	34240.5	7068.92
2257109	14.374	-6107.22	2173.53	34236	7065.61
2259063	14.3726	-6093.44	2165.23	34206.4	7050.06
2261016	14.3758	-6076.84	2165.77	34170.3	7035.49
2262969	14.3782	-6068.17	2173.21	34149.2	7062.74
2264922	14.3804	-6058.28	2172.3	34140.1	7106.9
2266875	14.3794	-6071.77	2172.96	34148.8	7119.36
2268828	14.379	-6084.53	2170.73	34167.5	7070.08
2270781	14.38	-6078.98	2168.73	34180.1	7026.98
2272734	14.3754	-6077.53	2167.34	34209.6	7076.58
2274688	14.3742	-6063.04	2169.53	34239.8	7090.13
2276641	14.3744	-6037.19	2175.02	34245.8	7055.88
2278594	14.3728	-6021.27	2170.12	34218.7	7078.41
2280547	14.3728	-6006.96	2167.97	34191.5	7109.89
2282500	14.3734	-6008.4	2169.59	34168.1	7133.62
2284453	14.3762	-6009.48	2171.55	34162.9	7133.93
2286406	14.375	-6004.41	2169.24	34178.3	7113.37
2288359	14.375	-6003.57	2170.97	34198.2	7104.79
2290313	14.3734	-5995.22	2170.67	34216.2	7094.13
2292266	14.3718	-5979.58	2168.47	34236.1	7075.98
2294219	14.373	-5971.13	2172.92	34256.8	7072.67
2296172	14.3734	-5958.31	2171.04	34260.3	7071.36
2298125	14.3732	-5942.88	2168.03	34253.4	7056.58
2300078	14.372	-5926.06	2167.08	34223.9	7046.05
2302031	14.3728	-5910.3	2165.37	34184.2	7052.53
2303984	14.3728	-5898.46	2166.78	34170	7063.78
2305938	14.3726	-5882.88	2166.08	34167.7	7092.77
2307891	14.3742	-5874.08	2159.58	34177.8	7097.73
2309844	14.373	-5872.22	2157.75	34202.4	7090.04
2311797	14.3738	-5859.73	2168.88	34229.5	7094.5
2313750	14.3734	-5850.8	2174.89	34255.7	7097.72
2315703	14.373	-5837.61	2169.48	34278	7081.51
2317656	14.3725	-5825.45	2166.25	34274.9	7021.45
2319609	14.3701	-5817.2	2169.6	34249.6	6972.1
2321563	14.3762	-5801.18	2172.63	34209.9	6995.8
2323516	14.3764	-5788.88	2165.85	34177.1	7074.33
2325469	14.3752	-5787.83	2159.08	34177	7118.85
2327422	14.3762	-5783.93	2161.45	34189.1	7129.28
2329375	14.3738	-5779.31	2159.21	34199.8	7127.61
2331328	14.372	-5780.59	2159.14	34227.5	7132.72
2333281	14.3732	-5778.96	2156.85	34253.1	7132.53
2335234	14.3742	-5767.44	2156.78	34285.8	7111.76
2337188	14.3738	-5757.58	2167.93	34289.3	7092.24
2339141	14.3738	-5751.63	2162.19	34273	7058.34
2341094	14.3716	-5743.98	2156.58	34248.5	7040.96
2343047	14.3714	-5744.12	2163.52	34221.6	7045.48
2345000	14.3732	-5749.37	2165.32	34211.1	7037
2346953	14.377	-5756.21	2163.99	34211.8	7035.57
2348906	14.3776	-5757.88	2174.53	34217.3	7067.8
2350859	14.374	-5764.6	2179.21	34225.6	7096.03
2352813	14.3732	-5773.04	2158.75	34239	7096.27
2354766	14.372	-5777.56	2155.7	34259.6	7079.94
2356719	14.3704	-5786.67	2167.78	34265.6	7048.59
2358672	14.37	-5795.77	2167.38	34245.1	7037.91
2360625	14.3726	-5809.88	2163.43	34216	7017.2
2362578	14.3728	-5828.29	2162.73	34186.6	7039.52
2364531	14.374	-5823.83	2155.73	34181	7103.94
2366484	14.3728	-5811.79	2152.56	34187.1	7136.6
2368438	14.373	-5843.32	2162.89	34208	7143.81
2370391	14.3748	-5893.46	2164.8	34236.3	7142.15
2372344	14.3718	-5928.41	2166.2	34262.1	7125.52
2374297	14.37	-5952.19	2171.21	34291.1	7102.14
2376250	14.3684	-5980.77	2164.88	34296.3	7083.88
2378203	14.3672	-6008.17	2165.06	34281.4	7083.22
2380156	14.3698	-6031.19	2160.11	34263	7069.47
2382109	14.3698	-6049.2	2152.77	34226.5	7045.69
2384063	14.3712	-6065.82	2166.88	34211.5	7037.26
2386016	14.374	-6087.89	2172.78	34214.4	7038.43
2387969	14.3706	-6113.14	2176.3	34217.4	7061.93
2389922	14.3712	-6123.95	2170.36	34232.2	7095.69
2391875	14.371	-6142.47	2165.24	34248.6	7125.17
2393828	14.3684	-6155.72	2167.23	34264.1	7125.72
2395781	14.367	-6163.26	2169.87	34281.7	7083.29
2397734	14.3636	-6167.81	2169	34280.9	7070.02
2399688	14.3654	-6171.79	2169.51	34265.5	7069.27
2401641	14.3702	-6179.49	2169.1	34236.8	7055.25
2403594	14.3712	-6192.9	2172.13	34213	7069.84
2405547	14.3724	-6196.25	2171.55	34209.4	7074.88
2407500	14.3748	-6203.87	2176.39	34220.1	7072.84
2409453	14.3742	-6216.6	2181.05	34234.5	7097.07
2411406	14.3736	-6222.62	2166.64	34257	7119.15
2413359	14.3712	-6220.88	2164.99	34282.1	7124.95
2415313	14.3694	-6226.16	2168.78	34306.3	7115.31
2417266	14.3644	-6229.88	2166.71	34310.6	7104.95
2419219	14.3666	-6226.36	2165.12	34294.2	7080.01
2421172	14.3694	-6222.8	2166.65	34270.8	7055.97
2423125	14.3708	-6222.35	2162.69	34259.2	7074.32
2425078	14.37	-6230.38	2166.3	34249.9	7106.88
2427031	14.3686	-6235.24	2166.96	34253.5	7104.8
2428984	14.371	-6240.26	2167.17	34265.7	7103.96
2430938	14.3702	-6252.33	2170.47	34282.7	7104.79
2432891	14.3702	-6256.47	2167.75	34303.5	7075.09
2434844	14.3708	-6255.77	2168.39	34320.9	7061.48
2436797	14.3694	-6249.73	2171.37	34317	7061.38
2438750	14.3704	-6249.96	2171.24	34291.5	7075.06
2440703	14.3686	-6244.98	2169.04	34247.5	7119.3
2442656	14.3682	-6233.56	2169.03	34215.3	7122
2444609	14.3742	-6236.48	2169.86	34212.5	7095.37
2446563	14.3724	-6244.55	2169.31	34221.9	7090.26
2448516	14.367	-6253.48	2169.48	34235	7104.08
2450469	14.3686	-6260.93	2164.49	34259.7	7124.91
2452422	14.3722	-6266	2170.21	34286.7	7143.07
2454375	14.3716	-6264.57	2176.91	34315.3	7136.29
2456328	14.368	-6263.52	2178.52	34334.3	7105.89
2458281	14.368	-6255.3	2176.35	34327.4	7080.6
2460234	14.3708	-6246.42	2177.29	34298.8	7076.18
2462188	14.3738	-6252.77	2176.16	34269.9	7096.24
2464141	14.3708	-6254.82	2173.05	34252	7118.1
2466094	14.369	-6261.02	2180.98	34249.5	7113.26
2468047	14.3682	-6267.54	2174.5	34258.4	7120.42
2470000	14.3646	-6266.91	2175.35	34279.9	7103.02
2471953	14.3666	-6257.31	2181.47	34304.3	7061.6
2473906	14.3718	-6246.12	2175.21	34328.4	7035.14
2475859	14.369	-6247.43	2170.36	34345.5	7042.12
2477813	14.3708	-6243.04	2166.28	34334	7096.5
2479766	14.369	-6243.16	2163.33	34302.6	7110.38
2481719	14.369	-6243.82	2162.27	34265	7104.95
2483672	14.371	-6244.25	2170.7	34241.6	7120.09
2485625	14.372	-6252.34	2177.77	34240.8	7160.14
2487578	14.369	-6259.25	2179.34	34251.5	7180.44
2489531	14.3678	-6264.91	2166.13	34263.7	7166.2
2491484	14.366	-6270.11	2166.94	34291.9	7144.18
2493438	14.3668	-6262.52	2173.29	34323.5	7103.1
2495391	14.3676	-6266.26	2164.33	34351.8	7063.37
2497344	14.367	-6267.3	2156.71	34361.6	7045.52
2499297	14.3678	-6258.5	2155.06	34342.7	7046.06
2501250	14.3678	-6256.84	2159.9	34315.5	7064.48
2503203	14.366	-6253.26	2162.37	34284.6	7114.24
2505156	14.3652	-6248.48	2162.11	34276.8	7150.96
2507109	14.3656	-6247.5	2170.18	34289.3	7147.88
2509063	14.3668	-6246.91	2172.44	34295.9	7131.67
2511016	14.3654	-6245.84	2172.64	34315.4	7137.27
2512969	14.3656	-6232.35	2174.44	34343.5	7148.94
2514922	14.3654	-6226.9	2171.84	34368.4	7137.5
2516875	14.366	-6235.1	2161.44	34369.2	7121.6
2518828	14.3648	-6230.94	2159.59	34349.4	7102.02
2520781	14.3654	-6224.85	2167.67	34316.8	7075.8
2522734	14.369	-6229.91	2163.08	34285.6	7054.15
2524688	14.3678	-6232.29	2158.22	34273.6	7024.91
2526641	14.3652	-6227.78	2162.67	34280.7	7032.33
2528594	14.3644	-6230.04	2163.65	34294.5	7085.15
2530547	14.3658	-6236.57	2166.58	34316.7	7130.87
2532500	14.3694	-6236.62	2165.91	34343.9	7160.54
2534453	14.3714	-6236.49	2166.2	34364.9	7149.57
2536406	14.369	-6236.37	2163.16	34373.2	7146.57
2538359	14.3686	-6230.32	2163.68	34362.3	7143.87
2540313	14.3664	-6224.27	2170.04	34335.1	7119.96
2542266	14.3636	-6227.71	2172.88	34294.1	7096.02
2544219	14.3622	-6226.12	2168.5	34277.3	7103.96
2546172	14.3618	-6219.7	2168.09	34283.8	7128.19
2548125	14.3638	-6216.02	2173.28	34288.5	7149.37
2550078	14.365	-6226.04	2172.88	34307.3	7139.22
2552031	14.3658	-6223.13	2170.8	34336	7107.11
2553984	14.365	-6206.61	2162.81	34371.1	7112.55
2555938	14.3616	-6208.72	2164.9	34390.8	7113.75
2557891	14.3602	-6212.94	2167.15	34372.9	7074.97
2559844	14.361	-6214.97	2175.64	34335.5	7072.96
2561797	14.3636	-6219.46	2179.65	34296.4	7094
2563750	14.365	-6217.44	2179.69	34288.4	7108.77
2565703	14.366	-6210.71	2173.12	34292.9	7127.05
2567656	14.363	-6215.77	2155.47	34289.7	7147.62
2569609	14.3642	-6217.98	2148.47	34311	7152.19
2571563	14.366	-6227.07	2150.04	34330.9	7143.96
2573516	14.3648	-6226.97	2155.91	34352.6	7125.22
2575469	14.3638	-6216.69	2159.21	34375.9	7103.02
2577422	14.363	-6208.41	2163.61	34372.6	7101.76
2579375	14.3612	-6200	2162.45	34348.3	7102.79
2581328	14.3634	-6207.07	2162.6	34308.5	7069.23
2583281	14.364	-6225.06	2158.47	34281.3	7004.75
2585234	14.3628	-6236.23	2157.39	34282.8	7001.25
2587188	14.3618	-6245.93	2156.29	34293.6	7108.13
2589141	14.3626	-6256.58	2159.99	34303.1	7192.57
2591094	14.3612	-6260.02	2161.51	34326.2	7201.9
2593047	14.362	-6255.25	2159.31	34357.4	7153.94
2595000	14.3622	-6245.63	2165.18	34377.5	7100.71
2596953	14.3584	-6244.58	2164.17	34387.9	7078.74
2598906	14.3602	-6233.93	2163.07	34377.4	7092.89
2600859	14.3612	-6227.01	2164.31	34345	7141.54
2602813	14.3612	-6225.32	2164	34311.3	7182.63
2604766	14.3654	-6231.17	2168.94	34304.6	7185.83
2606719	14.365	-6237.58	2179.12	34312.4	7173.85
2608672	14.3598	-6248.94	2187.32	34326	7181.21
2610625	14.3606	-6251.09	2181.11	34347.7	7166.17
2612578	14.3608	-6254.8	2177.55	34376.6	7142.58
2614531	14.36	-6258.3	2176.48	34400.2	7128.79
2616484	14.3602	-6258.08	2167.93	34417.1	7106.4
2618438	14.3618	-6255.34	2169.64	34406.9	7022.12
2620391	14.359	-6251.71	2161.88	34374.6	6967.59
2622344	14.3612	-6243.62	2159.98	34333.3	7062.53
2624297	14.3596	-6229.62	2161.17	34309.9	7189.1
2626250	14.3598	-6231.55	2167.27	34311.8	7242.4
2628203	14.3618	-6238.8	2162.04	34311.4	7225.25
2630156	14.361	-6251.57	2154.08	34326.9	7193.98
2632109	14.3596	-6257.79	2161.62	34347.2	7169.94
2634063	14.3608	-6256.97	2167.89	34369.9	7158.02
2636016	14.359	-6257.35	2167.03	34388.7	7128.05
2637969	14.3586	-6255.42	2156.34	34380.7	7096.36
2639922	14.36	-6245.94	2155.67	34356.4	7090.45
2641875	14.3646	-6241.02	2153.33	34317.2	7094.22
2643828	14.365	-6238.35	2147.61	34292	7111.87
2645781	14.36	-6239.98	2149.09	34291.6	7133.21
2647734	14.3615	-6246.42	2151.8	34302.7	7134.68
2649688	14.3647	-6252.42	2152.35	34321.6	7122.16
2651641	14.3604	-6254.33	2152.9	34343.4	7117.11
2653594	14.3602	-6252.56	2154.18	34366.8	7100.47
2655547	14.3602	-6253.54	2156.01	34390.1	7090.39
2657500	14.362	-6253.46	2156.08	34383.8	7109.23
2659453	14.3604	-6246.54	2161.13	34354.4	7121.9
2661406	14.3576	-6229.25	2170.73	34313.3	7124.41
2663359	14.3562	-6233.68	2171.59	34288.5	7126.27
2665313	14.357	-6243.94	2166.77	34276.1	7133.97
2667266	14.3592	-6243.15	2164.31	34274.2	7150.45
2669219	14.358	-6246.66	2154.26	34293	7152.87
2671172	14.3604	-6255.26	2155.22	34318.8	7139.39
2673125	14.3611	-6261.44	2157.82	34345.6	7126.54
2675078	14.3562	-6266.02	2160.68	34381.6	7119.44
2677031	14.3554	-6268.6	2166.72	34386.4	7083.11
2678984	14.3556	-6267.63	2169.61	34374.2	7049.18
2680938	14.3574	-6254.76	2161.13	34347.9	7053.94
2682891	14.3606	-6248.63	2158.31	34313.8	7068.34
2684844	14.3612	-6246.42	2162.31	34295.7	7101.25
2686797	14.3618	-6233.23	2159.27	34299.8	7131.42
2688750	14.3592	-6231.95	2158.48	34312.5	7143.36
2690703	14.3609	-6235.8	2156.72	34334.4	7143.09
2692656	14.3605	-6235.55	2159.73	34361.1	7136.2
2694609	14.356	-6239.79	2165.77	34387.9	7128.92
2696563	14.361	-6242.7	2161.31	34397	7115.24
2698516	14.3611	-6229.39	2161.6	34383.6	7104.9
2700469	14.357	-6216.44	2165.22	34352.6	7103.41
2702422	14.3578	-6204.1	2167.55	34313.4	7112.48
2704375	14.359	-6189.57	2170.83	34296.6	7114.32
2706328	14.3598	-6194.61	2173.13	34300.2	7063.42
2708281	14.3586	-6199.33	2174.26	34304.4	7026.78
2710234	14.3574	-6201.01	2175.07	34332	7076.5
2712188	14.3606	-6210.28	2158.86	34361.1	7144.05
2714141	14.3616	-6214.27	2155.88	34384.3	7188.34
2716094	14.3616	-6214.85	2161.54	34398.7	7170.84
2718047	14.3596	-6211.32	2166.32	34389.4	7135.97
2720000	14.36	-6202.99	2168.93	34362.6	7114.85
2721953	14.357	-6198.68	2165.4	34331.7	7096.58
2723906	14.357	-6190.45	2157.15	34315	7083.48
2725859	14.357	-6179.96	2152.87	34316	7067.66
2727813	14.355	-6174.56	2155.46	34333.4	7054.33
2729766	14.354	-6178.39	2161.39	34363.8	7065.47
2731719	14.3562	-6169.61	2163.6	34396	7076.94
2733672	14.3534	-6162.7	2165.03	34423.3	7133.87
2735625	14.3531	-6169.62	2164.28	34429	7186.31
2737578	14.3576	-6164.6	2162.53	34413.9	7193.95
2739531	14.3575	-6163.78	2162.48	34379.1	7161.82
2741484	14.3565	-6166.37	2162.66	34336.5	7139.5
2743438	14.3596	-6164.17	2157.82	34306.6	7139.68
2745391	14.359	-6152.35	2157.63	34305.3	7125.51
2747344	14.3586	-6136.52	2159.15	34313.1	7082.88
2749297	14.356	-6140.94	2154.63	34330.9	7047.1
2751250	14.3538	-6150.09	2153.89	34356.2	7044.42
2753203	14.3558	-6151.61	2153.91	34382.4	7078.64
2755156	14.3545	-6148.46	2155.54	34405.3	7126.28
2757109	14.3518	-6137.29	2163.94	34407.4	7158.36
2759063	14.3542	-6153.12	2164.82	34382.7	7131.46
2761016	14.3544	-6175.99	2157.23	34339.3	7116.53
2762969	14.3549	-6199.86	2156.16	34307.6	7139.77
2764922	14.3586	-6229.68	2163.62	34291.5	7159.07
2766875	14.3564	-6241.52	2161.31	34293.2	7163.19
2768828	14.3556	-6268.3	2164.14	34308.9	7150
2770781	14.3576	-6292.92	2168.94	34327.5	7083.48
2772734	14.3562	-6290.85	2172.79	34346.6	7031.19
2774688	14.3538	-6298.69	2164.37	34368.6	7071.94
2776641	14.3504	-6300.95	2153.52	34379.9	7118.29
2778594	14.3492	-6296.26	2160.06	34357	7138.71
2780547	14.3526	-6296.8	2167.38	34327	7144.89
2782500	14.3566	-6298.48	2165.33	34296.3	7147.47
2784453	14.3569	-6289.91	2167.71	34280.9	7141.07
2786406	14.3532	-6283.56	2160.9	34294	7113.92
2788359	14.3536	-6288.17	2158.27	34309.2	7096.96
2790313	14.3556	-6292.31	2158.27	34326.8	7111.46
2792266	14.3542	-6288.01	2162.78	34349.7	7139.95
2794219	14.3522	-6278.52	2175.76	34370	7161.72
2796172	14.351	-6276.02	2170.66	34378.1	7170.72
